0,1
-49.939976,56.71817
-82.031624,5.4608884
-39.112263,-30.274237
-52.906864,-9.753381
-22.188467,3.6499898
-73.350296,0.40510735
-10.004124,-9.705629
-48.176785,4.6584964
-16.727972,-58.150127
-70.82828,-2.1992393
-4.7842693,23.6308
-73.90996,13.48062
-59.200153,9.851356
-34.06557,-61.19455
-36.755955,34.48101
-42.363365,54.24153
-18.19132,-42.03204
-54.742626,10.124623
-35.3194,-15.794056
-44.84237,-24.878584
-21.39576,-47.16896
-26.964483,-2.8119252
-82.05087,2.294503
-74.38577,-6.715475
-38.18457,9.366344
-81.474075,-8.068256
-20.956692,2.282444
-41.71557,61.13912
-59.169476,-3.505376
-14.483839,33.84776
-17.986055,35.383614
-14.730502,-10.684287
-29.536837,14.385578
-67.38642,-9.013037
-9.392942,-55.22297
-68.54793,0.032751374
20.895033,15.551935
-65.862274,-14.612235
-36.444942,-47.328495
-74.20775,9.207015
-71.15639,-6.331035
-26.047915,50.683437
-65.40412,-1.9571555
-56.703316,14.12465
-34.07584,-48.039993
-33.85508,6.4586177
-14.022105,-62.572525
-37.697655,53.48486
-27.332169,-7.060922
-19.731438,12.071626
-32.72185,-62.022717
-37.120823,66.19151
-63.950336,4.613961
-28.577652,51.314194
-10.715594,-22.637955
-38.088196,-12.086273
-49.10885,16.669163
-72.67307,-10.338497
-60.92083,-2.3469863
-52.041798,-20.702057
-26.54637,-15.8453455
-11.806572,-24.11041
-18.66282,35.51406
-84.5222,4.37457
-11.512628,-22.54307
-48.211727,-23.452263
-16.274044,33.420986
-29.984632,-41.456604
-31.370857,-49.583805
-26.27118,-49.277866
-39.6426,43.588085
-63.210014,-4.8825645
-3.452332,24.206675
-11.588953,-54.645016
-80.48033,0.06359156
-77.33268,-1.0829638
-31.656109,-48.70764
-33.950806,62.076336
-37.405426,-31.450136
-27.030624,-51.491028
-18.0442,8.549691
-16.038265,-58.833946
-6.4231586,-12.982643
-74.04806,-5.5919538
-87.09794,-4.4656553
-1.7355685,17.111221
-30.911581,-34.932537
-49.35424,-18.29919
-15.827573,-55.233093
-29.572174,31.730547
-33.70363,-8.442706
-28.232307,12.557679
-47.030163,53.60737
-29.407593,-65.57796
-77.27911,-11.397718
-24.861834,52.74492
-53.914513,17.407036
-24.058182,-4.288512
-51.810566,-26.045206
-49.231487,-2.1812873
-42.80316,-18.102823
-37.976116,56.025932
-25.497261,12.699926
-18.559053,2.5583498
-45.294487,-6.7814713
-5.7266903,-18.873404
-39.28277,-16.645428
-54.51486,-17.411428
-34.748196,-28.426098
-30.181879,-37.377937
-9.051804,-9.46643
-38.6943,61.623753
-58.582836,-7.7066946
-40.61047,-42.936584
-32.010857,-43.926125
-32.61944,-35.916737
-19.124159,-60.664433
-56.593914,-18.671894
-26.747456,9.381291
-8.804277,-17.77219
-50.17646,18.906513
-33.815075,-23.044014
-14.956251,-52.675762
-18.987028,-10.299758
-23.532263,15.739362
-60.13072,10.870901
-37.425274,-25.643559
-58.48701,13.200844
-32.499004,56.96108
-17.120447,18.043283
-25.873816,37.522537
-39.077255,62.400574
-44.553047,64.84726
-16.88991,-10.247808
-11.02992,-11.058477
-49.077362,-21.855001
-73.139694,7.5622683
-31.03249,39.428814
-22.689154,-11.983757
-23.78232,54.94201
-42.534275,66.15355
-44.063297,19.310667
-57.893723,11.808555
-34.914604,-62.63798
-54.465782,9.196065
-28.985033,8.381309
-13.402645,-65.280075
-42.55177,12.74413
-35.768623,-60.06109
-28.244326,30.647018
-24.953497,-63.75254
-44.017128,55.160282
-50.149113,-14.506078
-79.68878,1.5781636
-80.46456,7.44049
-33.634693,-23.082584
-14.824098,36.769787
-77.50655,4.7509418
-38.713074,-49.636883
-18.349499,4.1117854
-25.159452,39.730434
-1.3728771,24.650904
-43.53246,56.345505
-79.2938,-12.431605
-2.7659712,19.121384
-45.67554,-31.986872
-39.603546,44.485306
-53.00943,-2.9691544
-45.22595,60.535686
-15.683482,-64.68637
-57.778465,16.115864
-67.96158,-10.719463
-24.957075,-6.378653
-40.26456,43.983665
-29.301003,50.368782
-42.418007,3.369046
-11.33852,-56.018284
-79.28149,-6.43906
-18.765417,-58.69492
-41.304253,48.32251
